Time,Radiation [W/m^2],Radiation  S.D,Radiation  VARIANCE,Wind Speed [m/s],Wind Speed S.D,Wind Speed VARIANCE,Wind Direction [Deg],Wind Direction S.D,Wind Direction VARIANCE,TC8 Temp [C],TC2 Temp [C],TC9 Temp [C],TC6 Temp [C],TC10 Temp [C],TC12 Temp [C],TC13 Temp [C],TC14 Temp [C],TC8 S.D,TC2 S.D,TC9 S.D,TC6 S.D,TC10 S.D,TC12 S.D,TC13 S.D,TC14 S.D,TC8 Variance,TC2 Variance,TC9 Variance,TC6 Variance,TC10 Variance,TC12 Variance,TC13 Variance,TC14 Variance
3710002541.942790,0.000000,0.000219,0.000000,0.144995,0.000327,0.000000,238.181855,0.000439,0.000000,29.150545,31.076569,26.596718,32.382326,27.302941,31.793347,30.374529,29.339901,0.003904,0.009338,0.008263,0.005138,0.006423,0.006048,0.006868,0.093453,0.000015,0.000087,0.000068,0.000026,0.000041,0.000037,0.000047,0.008733
3710002891.943281,0.000000,0.000312,0.000000,0.148238,0.000277,0.000000,238.177255,0.000564,0.000000,29.137298,30.984758,26.534393,32.375316,27.271577,31.778867,30.356687,29.486546,0.009584,0.011205,0.006393,0.005163,0.007021,0.006926,0.005079,0.056708,0.000092,0.000126,0.000041,0.000027,0.000049,0.000048,0.000026,0.003216
3710003241.942753,0.000000,0.000208,0.000000,0.149967,0.000317,0.000000,238.204855,0.000466,0.000000,29.144600,30.996238,26.562552,32.367465,27.263536,31.765593,30.334710,29.132299,0.006862,0.007779,0.004716,0.004830,0.007684,0.007100,0.004698,0.156177,0.000047,0.000061,0.000022,0.000023,0.000059,0.000050,0.000022,0.024391
3710003591.943196,0.000000,0.000327,0.000000,0.152129,0.000170,0.000000,238.195655,0.000312,0.000000,29.141204,31.027915,26.615936,32.373019,27.234975,31.768575,30.343779,28.882079,0.004578,0.003818,0.004652,0.004780,0.009726,0.005148,0.006278,0.041397,0.000021,0.000015,0.000022,0.000023,0.000095,0.000026,0.000039,0.001714
3710003941.942667,0.000000,0.000259,0.000000,0.157101,0.000271,0.000000,238.179555,0.000444,0.000000,29.088403,30.980369,26.580084,32.363903,27.148639,31.745875,30.342843,28.938760,0.006574,0.005706,0.005815,0.005800,0.005077,0.004537,0.007247,0.089416,0.000043,0.000033,0.000034,0.000034,0.000026,0.000021,0.000053,0.007995
3710004291.943159,0.000000,0.000271,0.000000,0.160127,0.000187,0.000000,238.191055,0.000450,0.000000,29.047790,31.008448,26.547528,32.377127,27.135358,31.757582,30.351041,28.614983,0.005739,0.008119,0.005952,0.005116,0.007004,0.008505,0.007018,0.138748,0.000033,0.000066,0.000035,0.000026,0.000049,0.000072,0.000049,0.019251
3710004641.942607,0.000000,0.000387,0.000000,0.163369,0.000230,0.000000,238.513056,0.002557,0.000007,28.998722,30.942262,26.534913,32.370692,27.117100,31.749178,30.331842,28.826206,0.004534,0.005102,0.005382,0.004032,0.004195,0.007479,0.004303,0.146555,0.000021,0.000026,0.000029,0.000016,0.000018,0.000056,0.000019,0.021478
3710004991.943076,0.000000,0.000277,0.000000,0.164450,0.000187,0.000000,238.179555,0.000386,0.000000,28.969786,30.827408,26.490266,32.352460,27.105399,31.707986,30.294013,29.205535,0.003787,0.008252,0.006838,0.006449,0.003589,0.006336,0.005573,0.067313,0.000014,0.000068,0.000047,0.000042,0.000013,0.000040,0.000031,0.004531
3710005341.942568,0.000000,0.000317,0.000000,0.164450,0.000393,0.000000,238.575156,0.000554,0.000000,28.967132,30.854461,26.520225,32.369310,27.120806,31.722233,30.306326,28.784933,0.005399,0.010874,0.006080,0.004965,0.005749,0.010705,0.004335,0.261121,0.000029,0.000118,0.000037,0.000025,0.000033,0.000115,0.000019,0.068184
3710005691.943014,0.000000,0.000259,0.000000,0.167477,0.000232,0.000000,238.582056,0.000450,0.000000,29.001634,30.833704,26.513892,32.363387,27.090169,31.711194,30.300823,28.644553,0.006605,0.007161,0.004238,0.005414,0.009150,0.006673,0.006688,0.226453,0.000044,0.000051,0.000018,0.000029,0.000084,0.000045,0.000045,0.051281
3710006041.942484,0.000000,0.000230,0.000000,0.169206,0.000271,0.000000,238.588956,0.000518,0.000000,28.962161,30.836928,26.561938,32.358116,27.102881,31.684288,30.271715,29.109533,0.003415,0.010269,0.004825,0.003352,0.004428,0.007045,0.004081,0.068865,0.000012,0.000105,0.000023,0.000011,0.000020,0.000050,0.000017,0.004742
3710006391.942954,0.000000,0.000279,0.000000,0.167909,0.000312,0.000000,238.588956,0.000230,0.000000,29.012712,30.921137,26.603209,32.350268,27.112218,31.664126,30.243622,29.408299,0.004618,0.007842,0.003630,0.004026,0.004152,0.005025,0.002832,0.101709,0.000021,0.000061,0.000013,0.000016,0.000017,0.000025,0.000008,0.010345
3710006741.944423,0.000000,0.000159,0.000000,0.167693,0.000470,0.000000,238.588956,0.000416,0.000000,29.034485,30.926445,26.641090,32.366292,27.130596,31.663487,30.252227,29.030692,0.003684,0.010542,0.004564,0.004376,0.004975,0.004908,0.006240,0.036699,0.000014,0.000111,0.000021,0.000019,0.000025,0.000024,0.000039,0.001347
3710007091.942918,0.000000,0.000159,0.000000,0.170071,0.000271,0.000000,238.204855,0.000411,0.000000,29.046531,30.924533,26.660406,32.375876,27.065947,31.686867,30.286496,28.125471,0.011714,0.008789,0.005229,0.006993,0.005035,0.006864,0.005470,0.044368,0.000137,0.000077,0.000027,0.000049,0.000025,0.000047,0.000030,0.001968
3710007441.944362,0.000000,0.000268,0.000000,0.173529,0.000348,0.000000,238.200255,0.000319,0.000000,28.960105,30.898670,26.629175,32.346496,27.052433,31.628321,30.216462,28.720158,0.006849,0.005879,0.007703,0.004190,0.008882,0.006450,0.009041,0.142092,0.000047,0.000035,0.000059,0.000018,0.000079,0.000042,0.000082,0.020190
3710007791.942840,0.000000,0.000271,0.000000,0.171584,0.000277,0.000000,238.181855,0.000381,0.000000,28.959193,30.898849,26.683133,32.342731,27.056489,31.605183,30.187536,29.389364,0.005484,0.013221,0.004299,0.003021,0.004262,0.004512,0.006269,0.044951,0.000030,0.000175,0.000018,0.000009,0.000018,0.000020,0.000039,0.002021
3710008141.944324,0.000000,0.000230,0.000000,0.168990,0.000259,0.000000,238.204855,0.000538,0.000000,28.959005,30.705512,26.584162,32.346313,27.033062,31.594927,30.170692,28.973464,0.006790,0.015163,0.008301,0.004411,0.006768,0.007858,0.006696,0.197650,0.000046,0.000230,0.000069,0.000019,0.000046,0.000062,0.000045,0.039066
3710008491.942959,0.000000,0.000208,0.000000,0.168774,0.000187,0.000000,238.186455,0.000393,0.000000,28.924046,30.659330,26.488910,32.355303,26.989813,31.602852,30.174167,28.491909,0.004234,0.005823,0.004714,0.003208,0.003446,0.006008,0.005438,0.075722,0.000018,0.000034,0.000022,0.000010,0.000012,0.000036,0.000030,0.005734
3710008841.944405,0.000000,0.000362,0.000000,0.171368,0.000312,0.000000,238.586656,0.000491,0.000000,28.878989,30.574547,26.432897,32.351091,26.959170,31.594633,30.174976,28.217052,0.007873,0.012462,0.005854,0.005327,0.006630,0.005941,0.006323,0.035491,0.000062,0.000155,0.000034,0.000028,0.000044,0.000035,0.000040,0.001260
3710009191.942899,0.000000,0.000319,0.000000,0.175259,0.000288,0.000000,238.202555,0.000444,0.000000,28.832308,30.548526,26.423643,32.339729,26.954310,31.558703,30.130354,28.793735,0.004424,0.007225,0.004425,0.005629,0.006593,0.004700,0.006339,0.089503,0.000020,0.000052,0.000020,0.000032,0.000043,0.000022,0.000040,0.008011
3710009541.942688,0.000000,0.000317,0.000000,0.172232,0.000411,0.000000,238.188755,0.000379,0.000000,28.888137,30.751470,26.526481,32.338089,27.016773,31.544284,30.103931,28.524964,0.003362,0.012194,0.007461,0.003278,0.005060,0.012601,0.006500,0.233834,0.000011,0.000149,0.000056,0.000011,0.000026,0.000159,0.000042,0.054678
3710009891.943157,0.000000,0.000232,0.000000,0.168774,0.000362,0.000000,238.195655,0.000271,0.000000,28.966484,30.886248,26.689041,32.338476,27.073521,31.535576,30.087732,28.786125,0.005889,0.007381,0.002771,0.005100,0.003874,0.004550,0.005364,0.079177,0.000035,0.000054,0.000008,0.000026,0.000015,0.000021,0.000029,0.006269
3710010241.944353,0.000000,0.000232,0.000000,0.162937,0.000277,0.000000,238.200255,0.000355,0.000000,29.030560,30.856067,26.749058,32.324428,27.100338,31.509406,30.053926,29.301641,0.008663,0.008394,0.004274,0.003494,0.007144,0.005960,0.005973,0.104879,0.000075,0.000070,0.000018,0.000012,0.000051,0.000036,0.000036,0.011000
3710010591.942825,0.000000,0.000433,0.000000,0.162505,0.000259,0.000000,238.184155,0.000259,0.000000,29.056663,30.749348,26.773381,32.353975,27.077136,31.540489,30.097370,28.779193,0.005177,0.013036,0.006082,0.005147,0.008068,0.007161,0.004044,0.101215,0.000027,0.000170,0.000037,0.000026,0.000065,0.000051,0.000016,0.010244
3710010941.944293,0.000000,0.000232,0.000000,0.164450,0.000423,0.000000,238.197955,0.000317,0.000000,28.949389,30.620186,26.605716,32.355509,26.969613,31.548195,30.107960,28.583304,0.008311,0.009737,0.004519,0.005428,0.006554,0.006459,0.007180,0.054485,0.000069,0.000095,0.000020,0.000029,0.000043,0.000042,0.000052,0.002969
3710011291.942764,0.000000,0.000317,0.000000,0.166828,0.000404,0.000000,238.195655,0.000312,0.000000,28.834942,30.525166,26.509216,32.343812,26.953818,31.512037,30.070461,29.054548,0.005099,0.010779,0.005718,0.003740,0.004468,0.006944,0.004388,0.114403,0.000026,0.000116,0.000033,0.000014,0.000020,0.000048,0.000019,0.013088
3710011641.943237,0.000000,0.000459,0.000000,0.167693,0.000277,0.000000,238.204855,0.000411,0.000000,28.824639,30.520117,26.486059,32.353022,26.927503,31.514978,30.086592,28.698243,0.005832,0.008544,0.009043,0.005743,0.008563,0.010012,0.003372,0.187818,0.000034,0.000073,0.000082,0.000033,0.000073,0.000100,0.000011,0.035276
3710011991.942739,0.000000,0.000348,0.000000,0.168125,0.000139,0.000000,238.193355,0.000459,0.000000,28.780764,30.381898,26.415112,32.350204,26.874943,31.505977,30.068704,28.722514,0.008783,0.011469,0.006466,0.003807,0.007163,0.007641,0.006038,0.071935,0.000077,0.000132,0.000042,0.000014,0.000051,0.000058,0.000036,0.005175
3710012341.944204,0.000000,0.000187,0.000000,0.169206,0.000271,0.000000,238.172655,0.000411,0.000000,28.730919,30.318187,26.314574,32.345222,26.826432,31.472178,30.045373,29.073536,0.006942,0.005344,0.004601,0.004132,0.006480,0.008540,0.008847,0.133584,0.000048,0.000029,0.000021,0.000017,0.000042,0.000073,0.000078,0.017845
3710012691.942699,0.000000,0.000219,0.000000,0.169206,0.000348,0.000000,238.191055,0.000327,0.000000,28.675013,30.300022,26.258690,32.339684,26.801017,31.464504,30.026960,29.129221,0.008765,0.008630,0.005307,0.004828,0.003172,0.008846,0.005732,0.040830,0.000077,0.000074,0.000028,0.000023,0.000010,0.000078,0.000033,0.001667
3710013041.943148,0.000000,0.000404,0.000000,0.170071,0.000222,0.000000,238.195655,0.000581,0.000000,28.664391,30.284754,26.268568,32.351061,26.788388,31.470896,30.034993,28.694590,0.002952,0.006128,0.003148,0.004887,0.007492,0.006933,0.003385,0.114102,0.000009,0.000038,0.000010,0.000024,0.000056,0.000048,0.000011,0.013019
3710013391.942614,0.000000,0.000208,0.000000,0.170719,0.000268,0.000000,238.195655,0.000271,0.000000,28.639990,30.202019,26.223066,32.353816,26.754331,31.471610,30.027445,28.833666,0.006504,0.005784,0.006331,0.004215,0.006172,0.005837,0.008688,0.081256,0.000042,0.000033,0.000040,0.000018,0.000038,0.000034,0.000075,0.006603
3710013741.943107,0.000000,0.000242,0.000000,0.173097,0.000288,0.000000,238.204855,0.000348,0.000000,28.610970,30.185989,26.204257,32.348532,26.742785,31.469217,30.022564,28.236325,0.005432,0.010573,0.005081,0.008347,0.005473,0.006773,0.006692,0.058143,0.000030,0.000112,0.000026,0.000070,0.000030,0.000046,0.000045,0.003381
3710014091.942577,0.000000,0.000362,0.000000,0.172881,0.000410,0.000000,238.225555,0.000317,0.000000,28.603746,30.274374,26.209903,32.334134,26.735520,31.450175,29.979601,29.005362,0.004723,0.006242,0.003392,0.003807,0.005854,0.006813,0.004701,0.055049,0.000022,0.000039,0.000012,0.000014,0.000034,0.000046,0.000022,0.003030
3710014441.943024,0.000000,0.000310,0.000000,0.171368,0.000271,0.000000,238.202555,0.000353,0.000000,28.641808,30.285296,26.251084,32.346763,26.767105,31.446747,29.992395,28.687597,0.003687,0.006863,0.005794,0.003376,0.006441,0.009483,0.008024,0.206116,0.000014,0.000047,0.000034,0.000011,0.000041,0.000090,0.000064,0.042484
3710014791.942493,0.000000,0.000355,0.000000,0.170071,0.000312,0.000000,238.207155,0.000373,0.000000,28.658867,30.335840,26.269168,32.339050,26.742788,31.421527,29.959044,29.101239,0.006530,0.007980,0.003434,0.006769,0.006624,0.006968,0.005320,0.106325,0.000043,0.000064,0.000012,0.000046,0.000044,0.000049,0.000028,0.011305
3710015141.942964,0.000000,0.000381,0.000000,0.170935,0.000242,0.000000,238.200255,0.000445,0.000000,28.683035,30.227115,26.279672,32.349713,26.744203,31.438986,29.981213,28.273991,0.004437,0.006392,0.002898,0.005005,0.004846,0.008531,0.004018,0.047608,0.000020,0.000041,0.000008,0.000025,0.000023,0.000073,0.000016,0.002266
3710015491.943434,0.000000,0.000353,0.000000,0.173529,0.000222,0.000000,238.200255,0.000355,0.000000,28.642252,30.154323,26.218794,32.344506,26.689183,31.421535,29.974638,28.018200,0.008886,0.008752,0.007755,0.005794,0.005897,0.010297,0.007412,0.072480,0.000079,0.000077,0.000060,0.000034,0.000035,0.000106,0.000055,0.005253
3710015841.942924,0.000000,0.000208,0.000000,0.176556,0.000312,0.000000,238.283055,0.002528,0.000006,28.552061,30.038938,26.111652,32.333922,26.617405,31.395876,29.965986,28.258790,0.003432,0.008187,0.003228,0.005736,0.003347,0.006371,0.005682,0.111731,0.000012,0.000067,0.000010,0.000033,0.000011,0.000041,0.000032,0.012484
3710016191.944370,0.000000,0.000312,0.000000,0.179366,0.000268,0.000000,238.595856,0.000411,0.000000,28.497201,30.066282,26.113683,32.339417,26.601630,31.401288,29.959662,27.824313,0.005480,0.006357,0.003840,0.006132,0.005518,0.005187,0.007773,0.015978,0.000030,0.000040,0.000015,0.000038,0.000030,0.000027,0.000060,0.000255
3710016541.942841,0.000000,0.000232,0.000000,0.182608,0.000355,0.000000,238.598156,0.000485,0.000000,28.466226,30.016970,26.112318,32.321975,26.602413,31.370035,29.926640,28.234356,0.007368,0.007280,0.004708,0.004155,0.005361,0.009930,0.007333,0.178840,0.000054,0.000053,0.000022,0.000017,0.000029,0.000099,0.000054,0.031984
3710016891.943120,0.000000,0.000222,0.000000,0.183041,0.000312,0.000000,238.593556,0.000444,0.000000,28.488384,30.079138,26.127127,32.310556,26.607522,31.346690,29.905591,28.596416,0.007314,0.009996,0.004581,0.004964,0.004850,0.005717,0.004870,0.198108,0.000053,0.000100,0.000021,0.000025,0.000024,0.000033,0.000024,0.039247
3710017241.942591,0.000000,0.000362,0.000000,0.184121,0.000302,0.000000,238.602756,0.000379,0.000000,28.520023,30.064318,26.173607,32.321514,26.620713,31.363501,29.921560,27.976938,0.005567,0.005205,0.004407,0.005144,0.004704,0.007551,0.009205,0.056167,0.000031,0.000027,0.000019,0.000026,0.000022,0.000057,0.000085,0.003155
3710017591.943059,0.000000,0.000222,0.000000,0.184338,0.000381,0.000000,238.211755,0.000514,0.000000,28.550832,30.190859,26.279826,32.334540,26.650135,31.371320,29.927863,27.890737,0.004258,0.009472,0.007840,0.003459,0.005806,0.005962,0.007861,0.021403,0.000018,0.000090,0.000061,0.000012,0.000034,0.000036,0.000062,0.000458
